elapsed_time,id,time,alt,lat,lng,pressure,ohm,hum,co2,temp,rssi
0:53:50,2822,15:14:31,12066.30,69.548645,15.712880,18653.99,365154.47,5.2500,29.90,-12.4297,-107
0:53:52,2823,15:14:33,12031.90,69.548706,15.712582,18762.84,365154.47,5.2500,29.74,-12.4297,-110
0:53:54,2824,15:14:35,11995.10,69.548805,15.712295,18871.58,365154.47,5.2188,30.10,-12.4844,-110
0:53:56,2825,15:14:38,11941.40,69.548965,15.711813,18980.38,365154.47,5.2383,30.64,-12.5156,-108
0:53:58,2826,15:14:40,11906.30,69.549080,15.711484,19099.28,365154.47,5.2344,30.92,-12.5703,-115
0:54:1,2827,15:14:42,11870.60,69.549202,15.711134,19189.39,365154.47,5.2344,30.92,-12.5703,-107
0:54:3,2828,15:14:44,11834.40,69.549332,15.710739,19311.77,365154.47,5.1563,31.08,-12.6094,-110
0:54:5,2829,15:14:46,11799.30,69.549446,15.710297,19416.78,365154.47,5.1250,31.26,-12.6250,-118
0:54:7,2830,15:14:49,11764.40,69.549599,15.709594,19517.09,365154.47,5.1563,31.24,-12.6641,-115
0:54:9,2831,15:14:51,11711.80,69.549690,15.709119,19621.17,365154.47,5.1211,31.30,-12.7266,-109
0:54:12,2832,15:14:53,11679.30,69.549782,15.708613,19718.77,365154.47,5.0430,31.29,-12.7656,-110
0:54:14,2833,15:14:55,11643.40,69.549873,15.708106,19835.41,365154.47,5.0859,31.36,-12.8125,-113
0:54:16,2834,15:14:57,11608.00,69.549973,15.707621,19965.11,365154.47,5.0273,31.42,-12.8359,-108
0:54:18,2835,15:14:59,11572.30,69.550072,15.707163,20070.05,365154.47,5.0391,31.91,-12.8672,-111
0:54:20,2836,15:15:2,11537.40,69.550224,15.706480,20173.79,365154.47,5.0078,32.14,-12.9063,-106
0:54:22,2837,15:15:4,11484.80,69.550308,15.706052,20289.96,365154.47,5.0078,32.63,-12.9531,-110
0:54:25,2838,15:15:6,11448.40,69.550385,15.705624,20400.09,365154.47,4.9453,33.16,-13.0234,-115
0:54:27,2839,15:15:8,11413.00,69.550453,15.705176,20519.08,395975.19,4.9609,33.74,-13.0469,-108
0:54:29,2840,15:15:10,11378.50,69.550514,15.704747,20630.34,365154.47,4.9609,33.74,-13.0469,-107
0:54:31,2841,15:15:12,11344.40,69.550575,15.704335,20738.86,365154.47,4.9102,34.47,-13.0938,-119
0:54:33,2842,15:15:15,11292.10,69.550644,15.703712,20866.50,365154.47,4.9258,36.06,-13.1328,-107
0:54:35,2843,15:15:17,11256.80,69.550690,15.703306,20973.59,365154.47,4.8789,38.18,-13.1641,-107
0:54:38,2844,15:15:19,11222.80,69.550728,15.702933,21092.80,365154.47,4.8789,36.23,-13.2031,-118
0:54:40,2845,15:15:21,11189.30,69.550774,15.702570,21202.77,395975.19,4.8438,39.58,-13.2734,-109
0:54:42,2846,15:15:23,11154.00,69.550819,15.702225,21324.38,365154.47,4.8750,42.19,-13.3047,-120
0:54:44,2847,15:15:26,11118.00,69.550896,15.701730,21438.06,365154.47,4.8750,42.19,-13.3047,-113
0:54:46,2848,15:15:28,11066.30,69.550941,15.701395,21558.68,395975.19,4.8438,43.61,-13.3438,-107
0:54:49,2849,15:15:30,11033.40,69.550987,15.701050,21666.10,365154.47,4.7344,47.30,-13.4297,-111
0:54:51,2850,15:15:32,11000.00,69.551033,15.700709,21779.23,365154.47,4.7813,48.69,-13.4609,-108
0:54:53,2851,15:15:34,10967.00,69.551086,15.700370,21894.67,365154.47,4.7813,48.77,-13.5000,-109
0:54:55,2852,15:15:36,10932.50,69.551132,15.700050,22013.13,365154.47,4.7031,49.72,-13.5313,-108
0:54:57,2853,15:15:39,10898.20,69.551201,15.699573,22138.33,365154.47,4.7031,49.72,-13.5313,-110
0:54:59,2854,15:15:41,10850.10,69.551247,15.699238,22250.54,365154.47,4.7461,51.82,-13.5703,-107
0:55:2,2855,15:15:43,10817.00,69.551315,15.698919,22362.00,365154.47,4.7773,52.53,-13.6094,-112
0:55:4,2856,15:15:45,10783.70,69.551407,15.698605,22507.31,365154.47,4.7773,52.91,-13.6719,-127
0:55:6,2857,15:15:47,10750.10,69.551514,15.698289,22604.12,365154.47,4.7773,55.53,-13.6875,-108
0:55:8,2858,15:15:50,10718.20,69.551704,15.697811,22713.90,365154.47,4.6836,56.89,-13.7266,-108
0:55:10,2859,15:15:52,10670.90,69.551842,15.697495,22834.14,338735.66,4.6836,56.89,-13.7266,-114
0:55:13,2860,15:15:54,10637.10,69.552002,15.697223,22957.12,338735.66,4.6953,57.37,-13.7969,-111
0:55:15,2861,15:15:56,10602.40,69.552162,15.696944,23107.40,365154.47,4.6328,57.52,-13.8125,-107
0:55:17,2862,15:15:58,10567.40,69.552322,15.696653,23221.38,365154.47,4.6484,58.37,-13.8672,-113
0:55:19,2863,15:16:0,10533.50,69.552483,15.696347,23346.46,365154.47,4.6172,60.12,-13.9688,-124
0:55:21,2864,15:16:3,10502.00,69.552727,15.695856,23461.27,365154.47,4.5977,61.69,-14.0078,-107
0:55:23,2865,15:16:5,10452.60,69.552902,15.695534,23595.37,365154.47,4.5977,61.69,-14.0078,-107
0:55:26,2866,15:16:7,10419.50,69.553078,15.695183,23710.49,365154.47,4.5352,62.28,-14.0391,-107
0:55:28,2867,15:16:9,10385.40,69.553253,15.694820,23845.54,365154.47,4.5039,62.06,-14.0781,-107
0:55:30,2868,15:16:11,10353.20,69.553421,15.694408,23964.19,395975.19,4.5000,61.89,-14.1563,-109
0:55:32,2869,15:16:13,10320.00,69.553581,15.693968,24101.96,395975.19,4.4375,62.17,-14.2109,-106
0:55:34,2870,15:16:16,10268.00,69.553825,15.693237,24233.61,395975.19,4.4531,62.46,-14.2344,-111
0:55:36,2871,15:16:18,10234.40,69.553993,15.692741,24363.11,395975.19,4.4219,62.78,-14.2813,-106
0:55:39,2872,15:16:20,10200.80,69.554161,15.692258,24505.76,395975.19,4.4219,62.78,-14.2813,-109
0:55:41,2873,15:16:22,10167.60,69.554344,15.691818,24639.43,395975.19,4.4063,63.25,-14.2969,-116
0:55:43,2874,15:16:24,10135.20,69.554520,15.691375,24755.04,395975.19,4.4063,63.37,-14.3359,-112
0:55:45,2875,15:16:27,10102.20,69.554771,15.690720,24882.13,395975.19,4.3867,63.36,-14.4063,-116
0:55:47,2876,15:16:29,10052.40,69.554939,15.690331,25049.66,365154.47,4.3867,64.01,-14.4766,-118
0:55:50,2877,15:16:31,10018.80,69.555115,15.689966,25148.68,395975.19,4.3086,63.87,-14.5781,-111
0:55:52,2878,15:16:33,9986.70,69.555298,15.689615,25297.62,395975.19,4.3086,63.87,-14.5781,-111
0:55:54,2879,15:16:35,9953.10,69.555473,15.689300,25435.03,395975.19,4.2578,64.42,-14.6563,-107
0:55:56,2880,15:16:37,9920.70,69.555634,15.689008,25570.76,395975.19,4.2773,64.49,-14.7031,-110
0:55:58,2881,15:16:40,9887.70,69.555855,15.688550,25709.59,395975.19,4.2266,64.34,-14.7891,-108
0:56:0,2882,15:16:42,9840.50,69.555977,15.688228,25822.74,395975.19,4.2070,63.72,-14.8047,-110
0:56:3,2883,15:16:44,9808.70,69.556099,15.687909,25964.61,395975.19,4.1758,63.59,-14.8672,-115
0:56:5,2884,15:16:46,9775.80,69.556229,15.687593,26099.27,395975.19,4.1602,64.08,-14.9141,-119
0:56:7,2885,15:16:48,9745.30,69.556374,15.687263,26221.57,395975.19,4.1602,64.08,-14.9141,-112
0:56:9,2886,15:16:50,9713.10,69.556534,15.686937,26361.73,395975.19,4.1445,63.56,-14.9297,-112
0:56:11,2887,15:16:53,9664.10,69.556786,15.686442,26499.19,395975.19,4.1289,63.24,-14.9844,-109
0:56:14,2888,15:16:55,9633.10,69.556953,15.686121,26650.23,395975.19,4.1094,63.40,-15.0391,-114
0:56:16,2889,15:16:57,9600.40,69.557144,15.685803,26782.07,395975.19,4.1094,63.37,-15.1016,-118
0:56:18,2890,15:16:59,9567.00,69.557335,15.685431,26923.93,395975.19,4.0781,63.06,-15.1563,-130
0:56:20,2891,15:17:1,9535.20,69.557541,15.685059,27060.54,395975.19,4.0313,64.04,-15.1641,-109
0:56:22,2892,15:17:4,9502.80,69.557838,15.684554,27225.71,395975.19,4.0586,64.49,-15.2656,-107
0:56:24,2893,15:17:6,9449.50,69.558044,15.684240,27376.67,395975.19,4.0742,64.50,-15.2969,-112
0:56:27,2894,15:17:8,9415.20,69.558235,15.683887,27531.02,395975.19,4.0430,65.33,-15.3359,-108
0:56:29,2895,15:17:10,9381.30,69.558411,15.683509,27673.63,432397.72,4.0117,66.14,-15.3750,-108
0:56:31,2896,15:17:12,9348.60,69.558578,15.683154,27825.65,395975.19,3.9316,67.45,-15.4375,-114
0:56:33,2897,15:17:14,9315.80,69.558754,15.682837,27970.45,432397.72,3.9316,67.45,-15.4375,-114
0:56:35,2898,15:17:17,9268.90,69.559036,15.682390,28136.24,432397.72,3.9453,68.91,-15.4766,-112
0:56:37,2899,15:17:19,9236.20,69.559235,15.682105,28264.11,432397.72,3.9785,69.27,-15.5469,-107
0:56:40,2900,15:17:21,9201.50,69.559433,15.681812,28425.27,432397.72,3.9590,69.30,-15.6016,-115
0:56:42,2901,15:17:23,9167.90,69.559639,15.681479,28593.42,432397.72,3.9570,69.11,-15.7734,-115
0:56:44,2902,15:17:25,9133.50,69.559822,15.681112,28758.74,432397.72,3.9102,68.23,-15.8906,-112
0:56:46,2903,15:17:28,9098.90,69.560089,15.680570,28923.86,432397.72,3.9063,67.85,-16.0313,-108
0:56:48,2904,15:17:30,9052.40,69.560257,15.680228,29072.21,395975.19,3.9063,67.85,-16.0313,-116
0:56:51,2905,15:17:32,9020.40,69.560440,15.679901,29214.57,476107.44,3.8555,65.98,-16.2188,-106
0:56:53,2906,15:17:34,8988.70,69.560631,15.679572,29376.84,432397.72,3.8047,65.44,-16.3281,-108
0:56:55,2907,15:17:36,8956.90,69.560822,15.679233,29516.97,432397.72,3.8359,63.88,-16.4063,-116
0:56:57,2908,15:17:38,8924.20,69.561028,15.678901,29681.12,432397.72,3.7715,62.84,-16.5000,-111
0:56:59,2909,15:17:41,8891.90,69.561371,15.678387,29834.54,432397.72,3.7402,62.09,-16.6094,-108
0:57:1,2910,15:17:43,8844.00,69.561623,15.678031,29982.40,432397.72,3.7402,62.09,-16.6094,-112
0:57:4,2911,15:17:45,8811.80,69.561867,15.677668,30136.68,432397.72,3.7676,61.43,-16.7500,-109
0:57:6,2912,15:17:47,8780.20,69.562126,15.677295,30295.12,432397.72,3.7500,60.63,-16.8281,-114
0:57:8,2913,15:17:49,8748.00,69.562386,15.676936,30444.78,432397.72,3.7168,59.43,-16.9219,-118
0:57:10,2914,15:17:51,8716.60,69.562637,15.676605,30604.16,476107.44,3.7012,58.92,-17.0156,-113
0:57:12,2915,15:17:54,8669.10,69.563011,15.676182,30771.66,432397.72,3.6816,57.85,-17.1250,-110
0:57:14,2916,15:17:56,8637.90,69.563263,15.675936,30930.41,432397.72,3.6641,57.28,-17.2031,-120
0:57:17,2917,15:17:58,8607.50,69.563515,15.675714,31064.93,432397.72,3.6641,57.28,-17.2031,-114
0:57:19,2918,15:18:0,8576.60,69.563774,15.675497,31232.77,476107.44,3.6797,56.35,-17.2656,-120
0:57:21,2919,15:18:2,8544.80,69.564049,15.675267,31389.43,476107.44,3.6953,56.30,-17.4063,-108
0:57:23,2920,15:18:5,8515.90,69.564438,15.674910,31537.27,476107.44,3.6621,56.72,-17.4531,-111
0:57:25,2921,15:18:7,8469.00,69.564690,15.674689,31681.77,476107.44,3.7070,57.42,-17.5156,-110
0:57:28,2922,15:18:9,8438.80,69.564941,15.674513,31856.38,476107.44,3.7070,57.42,-17.5156,-110
0:57:30,2923,15:18:11,8408.50,69.565186,15.674355,32006.53,476107.44,3.7051,58.12,-17.6250,-115
0:57:32,2924,15:18:13,8377.30,69.565437,15.674207,32177.90,476107.44,3.7363,58.72,-17.7344,-108
0:57:34,2925,15:18:15,8346.60,69.565697,15.674071,32344.25,476107.44,3.7676,58.65,-17.8281,-111
0:57:36,2926,15:18:18,8317.60,69.566093,15.673881,32479.47,476107.44,3.7813,59.49,-17.9375,-114
0:57:38,2927,15:18:20,8271.90,69.566368,15.673778,32645.57,432397.72,3.7637,60.00,-18.0000,-115
0:57:41,2928,15:18:22,8244.00,69.566666,15.673674,32802.69,432397.72,3.8105,59.98,-18.0625,-111
0:57:43,2929,15:18:24,8213.50,69.566971,15.673544,32963.44,432397.72,3.8105,59.98,-18.0625,-110
0:57:45,2930,15:18:26,8183.10,69.567284,15.673365,33132.08,432397.72,3.7910,60.24,-18.1094,-108
0:57:47,2931,15:18:29,8154.20,69.567741,15.673071,33294.04,432397.72,3.8418,61.10,-18.1875,-112
0:57:49,2932,15:18:31,8110.50,69.568039,15.672891,33436.35,432397.72,3.8223,61.33,-18.2969,-125
0:57:52,2933,15:18:33,8081.30,69.568321,15.672735,33609.30,432397.72,3.9004,61.80,-18.4219,-108
0:57:54,2934,15:18:35,8051.20,69.568604,15.672581,33770.38,432397.72,3.9316,61.18,-18.4375,-114
0:57:56,2935,15:18:37,8022.90,69.568878,15.672416,33916.33,432397.72,3.9316,61.18,-18.4375,-109
0:57:58,2936,15:18:39,7993.20,69.569153,15.672236,34078.41,432397.72,3.9160,61.48,-18.4219,-114
0:58:0,2937,15:18:42,7964.80,69.569572,15.671939,34235.49,432397.72,3.9609,62.14,-18.4375,-114
0:58:2,2938,15:18:44,7922.40,69.569855,15.671798,34380.84,432397.72,3.9805,63.10,-18.4688,-108
0:58:5,2939,15:18:46,7894.30,69.570129,15.671677,34530.32,395975.19,3.9941,64.30,-18.4688,-108
0:58:7,2940,15:18:48,7865.40,69.570396,15.671564,34695.34,395975.19,3.9785,65.72,-18.5000,-110
0:58:9,2941,15:18:50,7836.40,69.570686,15.671474,34854.78,395975.19,3.9785,65.72,-18.5000,-108
0:58:11,2942,15:18:52,7807.10,69.570992,15.671402,35042.59,395975.19,4.0234,69.72,-18.5156,-107
0:58:13,2943,15:18:55,7763.70,69.571472,15.671280,35191.54,395975.19,4.0391,83.20,-18.5313,-114
0:58:15,2944,15:18:57,7735.00,69.571800,15.671196,35357.01,395975.19,4.0391,120.32,-18.5625,-120
0:58:18,2945,15:18:59,7706.50,69.572128,15.671122,35513.27,395975.19,4.0859,131.06,-18.6406,-111
0:58:20,2946,15:19:1,7678.20,69.572441,15.671049,35677.88,395975.19,4.1016,159.38,-18.6563,-113
0:58:22,2947,15:19:3,7649.40,69.572762,15.670961,35851.59,395975.19,4.1172,155.75,-18.7031,-121
0:58:24,2948,15:19:6,7620.70,69.573242,15.670801,36003.71,395975.19,4.1484,149.15,-18.7500,-110
0:58:26,2949,15:19:8,7577.60,69.573563,15.670716,36171.14,395975.19,4.1289,148.93,-18.7969,-120
0:58:29,2950,15:19:10,7548.30,69.573883,15.670645,36335.91,395975.19,4.1172,144.45,-18.8438,-108
0:58:31,2951,15:19:12,7518.30,69.574211,15.670594,36521.59,395975.19,4.1172,141.91,-18.8906,-112
0:58:33,2952,15:19:14,7489.20,69.574547,15.670572,36681.90,395975.19,4.2070,140.35,-18.9063,-109
0:58:35,2953,15:19:16,7459.40,69.574883,15.670560,36873.70,395975.19,4.2227,139.79,-18.9375,-113
0:58:37,2954,15:19:19,7430.50,69.575363,15.670556,37034.51,395975.19,4.2227,139.79,-18.9375,-108
0:58:39,2955,15:19:21,7389.70,69.575684,15.670555,37196.63,395975.19,4.2383,137.82,-19.0000,-108
0:58:42,2956,15:19:23,7361.50,69.575989,15.670549,37370.98,395975.19,4.2344,133.47,-19.0781,-118
0:58:44,2957,15:19:25,7332.30,69.576302,15.670519,37577.18,395975.19,4.2852,130.49,-19.1094,-110
0:58:46,2958,15:19:27,7302.60,69.576599,15.670446,37752.19,365154.47,4.2188,129.52,-19.1250,-112
0:58:48,2959,15:19:29,7271.80,69.576897,15.670351,37927.32,365154.47,4.3008,130.69,-19.1719,-108
0:58:50,2960,15:19:32,7222.10,69.577332,15.670165,38143.61,365154.47,4.2969,133.13,-19.2500,-111
0:58:52,2961,15:19:34,7188.80,69.577621,15.670020,38357.04,365154.47,4.3320,134.41,-19.2500,-114
0:58:55,2962,15:19:36,7156.80,69.577904,15.669847,38558.87,365154.47,4.3906,136.34,-19.2969,-114
0:58:57,2963,15:19:38,7124.50,69.578178,15.669694,38802.26,338735.66,4.3750,138.81,-19.3750,-114
0:58:59,2964,15:19:40,7092.60,69.578461,15.669518,39012.65,365154.47,4.4375,143.58,-19.4219,-112
0:59:1,2965,15:19:43,7061.60,69.578880,15.669221,39164.57,338735.66,4.5625,149.85,-19.5938,-110
0:59:3,2966,15:19:45,7018.00,69.579155,15.669024,39366.75,338735.66,4.5625,149.85,-19.5938,-133
0:59:6,2967,15:19:47,6989.10,69.579430,15.668835,39533.59,338735.66,4.5273,155.13,-19.8438,-109
0:59:8,2968,15:19:49,6960.70,69.579704,15.668643,39712.77,338735.66,4.6172,143.36,-20.0469,-108
0:59:10,2969,15:19:51,6931.30,69.579987,15.668442,39905.43,315841.22,4.7305,81.26,-20.2031,-116
0:59:12,2970,15:19:53,6900.80,69.580261,15.668255,40087.72,315841.22,4.8828,0.00,-20.2813,-111
0:59:14,2971,15:19:56,6859.50,69.580658,15.667967,40243.27,315841.22,5.0430,6.14,-20.2969,-113
0:59:16,2972,15:19:58,6831.90,69.580925,15.667798,40404.53,315841.22,5.1992,27.65,-20.2813,-109
0:59:19,2973,15:20:0,6802.90,69.581192,15.667626,40604.28,315841.22,5.1992,27.65,-20.2813,-119
0:59:21,2974,15:20:2,6774.40,69.581459,15.667479,40782.56,295805.66,5.6094,52.96,-20.2969,-108
0:59:23,2975,15:20:4,6746.70,69.581726,15.667312,40967.91,295805.66,5.8008,62.86,-20.3125,-108
0:59:25,2976,15:20:7,6718.60,69.582130,15.667109,41166.84,295805.66,6.0391,72.95,-20.3281,-110
0:59:27,2977,15:20:9,6674.60,69.582397,15.666985,41330.20,295805.66,6.2773,79.70,-20.3281,-120
0:59:30,2978,15:20:11,6644.60,69.582664,15.666862,41527.78,278129.03,6.2773,79.70,-20.3281,-111
0:59:32,2979,15:20:13,6615.60,69.582916,15.666768,41720.80,278129.03,6.5625,89.55,-20.3750,-115
0:59:34,2980,15:20:15,6586.30,69.583176,15.666685,41924.05,278129.03,6.8320,98.46,-20.3750,-110
0:59:36,2981,15:20:17,6557.60,69.583435,15.666598,42119.99,278129.03,7.0820,108.64,-20.4063,-114
0:59:38,2982,15:20:20,6528.20,69.583817,15.666499,42293.97,262416.19,7.3516,116.11,-20.4375,-111
0:59:40,2983,15:20:22,6484.10,69.584076,15.666451,42497.07,262416.19,7.6367,137.16,-20.4844,-111
0:59:43,2984,15:20:24,6455.50,69.584335,15.666382,42684.32,248357.20,7.9375,146.12,-20.5938,-120
0:59:45,2985,15:20:26,6426.50,69.584595,15.666317,42867.76,248357.20,7.9375,146.12,-20.5938,-110
0:59:47,2986,15:20:28,6397.10,69.584854,15.666250,43082.19,248357.20,8.1875,138.38,-20.6563,-112
0:59:49,2987,15:20:30,6367.60,69.585114,15.666189,43291.81,248357.20,8.5078,131.80,-20.7344,-113
0:59:51,2988,15:20:33,6323.60,69.585495,15.666078,43477.36,235705.48,8.8516,128.63,-20.7344,-113
0:59:53,2989,15:20:35,6294.70,69.585762,15.665991,43672.72,235705.48,9.4844,128.47,-20.7813,-110
0:59:56,2990,15:20:37,6265.80,69.586021,15.665902,43883.39,224257.33,9.4844,128.47,-20.7813,-109
0:59:58,2991,15:20:39,6237.50,69.586288,15.665812,44044.97,224257.33,9.8359,131.60,-20.8125,-120
1:0:0,2992,15:20:41,6208.60,69.586555,15.665725,44258.66,224257.33,10.1328,132.05,-20.8281,-121
1:0:2,2993,15:20:44,6179.50,69.586967,15.665577,44467.29,224257.33,10.4844,135.03,-20.9063,-111
1:0:4,2994,15:20:46,6137.10,69.587234,15.665481,44655.49,224257.33,10.7969,132.05,-21.0313,-116
1:0:7,2995,15:20:48,6108.20,69.587494,15.665390,44878.86,213850.02,11.1094,128.76,-21.1250,-113
1:0:9,2996,15:20:50,6079.90,69.587753,15.665326,45059.34,213850.02,11.3984,125.86,-21.2188,-111
1:0:11,2997,15:20:52,6051.50,69.588020,15.665261,45254.55,213850.02,11.3984,125.86,-21.2188,-118
1:0:13,2998,15:20:54,6024.20,69.588280,15.665191,45456.45,213850.02,11.6797,124.55,-21.3125,-113
1:0:15,2999,15:20:57,5997.80,69.588676,15.665105,45642.39,204347.81,11.6797,124.55,-21.3125,-112
1:0:17,3000,15:20:59,5956.90,69.588936,15.665065,45831.58,204347.81,11.6797,124.55,-21.3125,-110
1:0:20,3001,15:21:1,5930.10,69.589195,15.665026,46018.28,204347.81,12.6563,113.86,-21.4844,-111
1:0:22,3002,15:21:3,5903.30,69.589455,15.664997,46207.55,204347.81,13.0313,108.86,-21.5000,-113
1:0:24,3003,15:21:5,5877.20,69.589699,15.664961,46394.59,195637.61,13.3828,109.05,-21.5156,-110
1:0:26,3004,15:21:7,5850.10,69.589951,15.664916,46590.03,195637.61,13.7266,108.69,-21.5000,-108
1:0:28,3005,15:21:10,5810.10,69.590324,15.664833,46782.52,187624.42,14.1094,107.77,-21.5313,-109
1:0:31,3006,15:21:12,5783.00,69.590576,15.664756,46976.90,187624.42,14.5234,106.85,-21.5625,-108
1:0:33,3007,15:21:14,5756.80,69.590820,15.664663,47186.59,187624.42,14.8984,108.39,-21.5469,-111
1:0:35,3008,15:21:16,5730.00,69.591087,15.664575,47385.16,187624.42,15.2500,111.09,-21.5469,-113
1:0:37,3009,15:21:18,5704.30,69.591354,15.664472,47564.45,180227.00,15.2500,111.09,-21.5469,-112
1:0:39,3010,15:21:21,5678.50,69.591759,15.664298,47745.54,180227.00,15.6406,110.63,-21.5469,-110
1:0:41,3011,15:21:23,5639.30,69.592026,15.664184,47934.14,173377.80,15.9922,111.14,-21.5781,-112
1:0:44,3012,15:21:25,5613.00,69.592293,15.664048,48148.66,173377.80,16.3750,112.55,-21.5313,-110
1:0:46,3013,15:21:27,5586.40,69.592560,15.663903,48336.91,167018.09,16.7344,113.17,-21.5000,-109
1:0:48,3014,15:21:29,5559.00,69.592842,15.663734,48516.47,167018.09,17.0781,116.67,-21.4688,-109
1:0:50,3015,15:21:31,5532.60,69.593124,15.663548,48718.37,167018.09,17.0781,116.67,-21.4688,-116
1:0:52,3016,15:21:34,5493.40,69.593552,15.663280,48920.08,161096.59,17.8281,123.56,-21.3906,-111
1:0:54,3017,15:21:36,5466.60,69.593842,15.663115,49101.74,161096.59,18.1875,125.88,-21.3750,-119
1:0:57,3018,15:21:38,5440.60,69.594131,15.662936,49310.38,167018.09,18.5938,132.04,-21.3594,-111
1:0:59,3019,15:21:40,5415.20,69.594414,15.662801,49491.52,155570.16,18.9375,135.04,-21.3594,-115
1:1:1,3020,15:21:42,5389.40,69.594696,15.662692,49693.92,155570.16,19.2969,141.62,-21.3281,-110
1:1:3,3021,15:21:45,5363.50,69.595093,15.662583,49884.54,155570.16,19.2969,141.62,-21.3281,-110
1:1:8,3023,15:21:49,5301.60,69.595612,15.662497,50256.87,150400.00,20.0156,149.72,-21.3281,-114
1:1:10,3024,15:21:51,5276.20,69.595871,15.662473,50429.40,150400.00,20.3750,153.39,-21.2969,-118
1:1:12,3025,15:21:53,5251.50,69.596123,15.662459,50640.23,150400.00,20.7188,155.37,-21.3594,-113
1:1:14,3026,15:21:55,5226.30,69.596382,15.662449,50827.73,145553.30,21.1250,158.20,-21.3281,-115
1:1:16,3027,15:21:58,5202.20,69.596756,15.662437,51031.06,145553.30,21.1250,158.20,-21.3281,-109
1:1:18,3028,15:22:0,5162.90,69.597015,15.662422,51244.98,141000.14,21.5469,157.64,-21.2969,-114
1:1:21,3029,15:22:2,5136.70,69.597260,15.662434,51459.84,141000.14,21.9219,155.70,-21.2969,-108
1:1:23,3030,15:22:4,5111.20,69.597519,15.662435,51649.07,141000.14,22.6094,158.11,-21.2656,-115
1:1:25,3031,15:22:6,5085.90,69.597763,15.662426,51843.45,136714.66,22.9844,158.42,-21.2344,-112
1:1:27,3032,15:22:8,5059.70,69.598007,15.662440,52057.14,136714.66,23.2969,160.29,-21.2188,-118
1:1:29,3033,15:22:11,5019.90,69.598389,15.662445,52271.50,136714.66,23.2969,160.29,-21.2188,-114
1:1:31,3034,15:22:13,4992.50,69.598640,15.662463,52506.09,132674.41,23.6563,158.43,-21.2344,-113
1:1:34,3035,15:22:15,4967.30,69.598892,15.662483,52722.43,132674.41,23.6563,158.43,-21.2344,-115
1:1:36,3036,15:22:17,4940.60,69.599144,15.662509,52906.36,128858.53,23.6563,158.43,-21.2344,-111
1:1:38,3037,15:22:19,4914.30,69.599396,15.662533,53130.79,128858.53,24.4844,159.13,-21.2969,-112
1:1:40,3038,15:22:22,4888.10,69.599777,15.662579,53340.36,125248.84,24.7031,157.23,-21.3125,-118
1:1:42,3039,15:22:24,4849.80,69.600021,15.662624,53552.90,121829.11,24.7031,157.23,-21.3125,-114
1:1:45,3040,15:22:26,4823.80,69.600266,15.662677,53756.59,121829.11,24.9688,156.27,-21.3281,-109
1:1:47,3041,15:22:28,4798.30,69.600510,15.662720,53953.62,118584.73,25.1875,156.57,-21.3125,-113
1:1:49,3042,15:22:30,4772.00,69.600761,15.662761,54177.28,118584.73,25.3906,154.97,-21.3594,-111
1:1:51,3043,15:22:32,4746.50,69.601006,15.662801,54373.32,115502.58,25.5625,154.15,-21.3281,-120
1:1:53,3044,15:22:35,4722.10,69.601364,15.662869,54583.16,115502.58,25.8594,152.88,-21.2969,-108
1:1:55,3045,15:22:37,4685.10,69.601601,15.662921,54780.96,115502.58,25.8594,152.88,-21.2969,-114
1:1:58,3046,15:22:39,4659.60,69.601830,15.662978,54994.35,115502.58,26.0938,151.11,-21.2656,-110
1:2:0,3047,15:22:41,4634.30,69.602058,15.663036,55211.19,115502.58,26.2969,149.73,-21.2344,-113
1:2:2,3048,15:22:43,4609.70,69.602295,15.663064,55406.54,112570.80,26.5469,149.81,-21.1719,-118
1:2:4,3049,15:22:46,4584.50,69.602638,15.663089,55624.08,112570.80,26.8906,150.61,-21.1406,-114
1:2:6,3050,15:22:48,4546.20,69.602875,15.663090,55834.21,112570.80,27.2031,150.42,-21.0781,-112
1:2:9,3051,15:22:50,4521.40,69.603111,15.663082,56039.59,112570.80,27.2031,150.42,-21.0781,-114
1:2:11,3052,15:22:52,4495.30,69.603340,15.663088,56252.16,109778.66,27.5625,151.36,-21.0313,-114
1:2:13,3053,15:22:54,4469.60,69.603577,15.663090,56461.38,109778.66,27.9688,151.18,-21.0000,-109
1:2:15,3054,15:22:56,4444.50,69.603806,15.663079,56664.79,107116.16,28.3438,151.39,-20.9375,-113
1:2:17,3055,15:22:59,4420.30,69.604126,15.663115,56875.26,107116.16,28.6875,152.07,-20.9219,-111
1:2:19,3056,15:23:1,4382.30,69.604332,15.663140,57092.45,102146.64,29.0469,152.52,-20.8906,-109
1:2:22,3057,15:23:3,4357.20,69.604546,15.663173,57301.53,104575.02,29.4531,152.69,-20.8750,-119
1:2:24,3058,15:23:5,4331.70,69.604752,15.663178,57502.18,104575.02,29.8281,152.62,-20.8281,-114
1:2:26,3059,15:23:7,4307.80,69.604958,15.663183,57714.00,104575.02,30.2031,153.56,-20.7813,-119
1:2:28,3060,15:23:9,4282.90,69.605156,15.663202,57925.43,104575.02,30.6406,154.31,-20.7344,-127
1:2:30,3061,15:23:12,4245.50,69.605438,15.663207,58134.53,102146.64,31.0156,154.73,-20.7188,-111
1:2:32,3062,15:23:14,4220.80,69.605637,15.663226,58365.75,99823.92,31.4844,154.66,-20.6406,-111
